case,n,tag,family,v_rel,rho_raw,rho_gap
1,22,dit-direct-t1,DiT,0.3793103448275862,1.3905176846298526,1.1017087817822897
1,22,dit-direct-t1-bfix,DiT,0.3793103448275862,1.3905176846298526,1.1017087817822897
1,22,dit-direct-t2,DiT,0.5172413793103449,1.390367310881632,1.1016696462220026
1,22,dit-direct-t2-bfix,DiT,0.5172413793103449,1.390367310881632,1.1016696462220026
1,22,dit-abacus-0.55,DiT,0.6206896551724138,1.108294165312902,1.0282047751275765
1,22,dit-abacus-0.55-bfix,DiT,0.6206896551724138,1.108294165312902,1.0282047751275765
1,22,dit-abacus-0.7,DiT,0.6206896551724138,1.2760567385100818,1.0718979036550282
1,22,dit-abacus-0.7-bfix,DiT,0.6206896551724138,1.2760567385100818,1.0718979036550282
1,22,dit-abacus-0.85,DiT,0.6551724137931034,1.3054388844564864,1.0795503648111189
1,22,dit-abacus-0.85-bfix,DiT,0.6551724137931034,1.3054388844564864,1.0795503648111189
1,22,dit-cluster-0.55,DiT,0.3448275862068966,0.8903595181245137,0.9714445820168431
1,22,dit-cluster-0.55-bfix,DiT,0.3448275862068966,0.8903595181245137,0.9714445820168431
1,22,dit-cluster-0.7,DiT,0.3448275862068966,0.8961863234340395,0.9729621125668867
1,22,dit-cluster-0.7-bfix,DiT,0.3448275862068966,0.8961863234340395,0.9729621125668867
1,22,dit-cluster-0.85,DiT,0.3793103448275862,0.9658975618495288,0.9911181458283301
1,22,dit-cluster-0.85-bfix,DiT,0.3793103448275862,0.9658975618495288,0.9911181458283301
1,22,dit-skyline-0.55,DiT,0.4482758620689655,0.786497610144863,0.9443941472814306
1,22,dit-skyline-0.7,DiT,0.41379310344827586,0.8742747456745326,0.967255366367713
1,22,dit-skyline-0.85,DiT,0.3793103448275862,0.9717580228693257,0.9926445157391379
1,22,nn-skyline-0.55,classical,0.4482758620689655,0.7928220448495019,0.9460413075722208
1,22,nn-skyline-0.7,classical,0.41379310344827586,0.87957265884895,0.968635167481408
1,22,nn-skyline-0.85,classical,0.3793103448275862,0.9763403671063331,0.9938379600974094
1,22,nn-shelf-0.5,classical,0.3448275862068966,1.0213270009475905,1.0055545337899872
1,22,nn-shelf-0.65,classical,0.3448275862068966,0.9469589767798361,0.9861856389778068
1,22,nn-shelf-0.8,classical,0.3448275862068966,0.9986350003424888,0.9996444746208396
1,22,spread-0.55,classical,0.5172413793103449,0.7570711207456587,0.9367301141111788
1,22,spread-0.7,classical,0.5517241379310345,0.8850559403587279,0.9700632914571774
1,22,spread-0.85,classical,0.6551724137931034,0.9592334855588797,0.98938253653711
1,22,skyline-clust-0.55,classical,0.4482758620689655,0.7604805117908021,0.9376180814159975
1,22,dp-skyline-0.55,classical,0.4827586206896552,0.7533066716394776,0.9357496871615838
1,22,abacus-0.55,classical,0.5172413793103449,0.659617158057581,0.9113485881906822
1,22,skyline-clust-0.7,classical,0.4482758620689655,0.8582501283900558,0.9630818227269057
1,22,dp-skyline-0.7,classical,0.4482758620689655,0.890408986727365,0.9714574654096462
1,22,abacus-0.7,classical,0.5862068965517241,0.7799229706746553,0.942681819860243
1,22,skyline-clust-0.85,classical,0.3793103448275862,1.006768260569835,1.0017627542797718
1,22,dp-skyline-0.85,classical,0.4482758620689655,0.9407796921156805,0.984576332429512
1,22,abacus-0.85,classical,0.5172413793103449,0.8689422816263989,0.9658665235786773
1,22,shelf-0.5,classical,0.3793103448275862,1.0244848127169666,1.006376970438748
1,22,shelf-0.65,classical,0.41379310344827586,0.9506173498813838,0.9871384532580582
1,22,shelf-0.8,classical,0.3793103448275862,0.9935880219953489,0.9983300148668994
1,22,boundary-fix,classical,0.3793103448275862,1.3905176846298526,1.1017087817822897
2,23,dit-direct-t0,DiT,0.3448275862068966,1.0972087059011986,1.0027568906401148
2,23,dit-direct-t0-bfix,DiT,0.3448275862068966,1.0972087059011986,1.0027568906401148
2,23,dit-direct-t1,DiT,0.3448275862068966,1.0841107356605302,1.0023854519767568
2,23,dit-direct-t1-bfix,DiT,0.3448275862068966,1.0841107356605302,1.0023854519767568
2,23,dit-direct-t2,DiT,0.3448275862068966,1.0960238623319138,1.0027232721291686
2,23,dit-direct-t2-bfix,DiT,0.3448275862068966,1.0960238623319138,1.0027232721291686
2,23,dit-abacus-0.55,DiT,0.4827586206896552,1.163929657141762,1.0046491450628858
