case,n,tag,family,v_rel,rho_raw,rho_gap
1,22,dit-abacus-0.7-bfix,DiT,0.6206896551724138,1.3113309488992428,1.068980610719037
1,22,dit-abacus-0.85,DiT,0.6206896551724138,1.2900809356003586,1.064272307834716
1,22,dit-abacus-0.85-bfix,DiT,0.6206896551724138,1.2900809356003586,1.064272307834716
1,22,dit-cluster-0.55,DiT,0.3448275862068966,0.8897602565389087,0.9755745487615368
1,22,dit-cluster-0.55-bfix,DiT,0.3448275862068966,0.8897602565389087,0.9755745487615368
1,22,dit-cluster-0.7,DiT,0.3448275862068966,0.8897602565389087,0.9755745487615368
1,22,dit-cluster-0.7-bfix,DiT,0.3448275862068966,0.8897602565389087,0.9755745487615368
1,22,dit-cluster-0.85,DiT,0.3103448275862069,0.9924307401024433,0.9983228826799907
1,22,dit-cluster-0.85-bfix,DiT,0.3103448275862069,0.9924307401024433,0.9983228826799907
1,22,dit-skyline-0.55,DiT,0.4482758620689655,0.7995022639641576,0.9555763265832071
1,22,dit-skyline-0.7,DiT,0.41379310344827586,0.8892907125673649,0.97547051110888
1,22,dit-skyline-0.85,DiT,0.3793103448275862,0.9887880151963991,0.9975158240370369
1,22,nn-skyline-0.55,classical,0.4482758620689655,0.8067161965032795,0.95717471098136
1,22,nn-skyline-0.7,classical,0.41379310344827586,0.8949871090297389,0.9767326206394781
1,22,nn-skyline-0.85,classical,0.3793103448275862,0.9934506647001085,0.9985489028228909
1,22,nn-shelf-0.5,classical,0.3448275862068966,1.0392256861966334,1.0086911098622
1,22,nn-shelf-0.65,classical,0.3448275862068966,0.9635543675346213,0.9919248188145042
1,22,nn-shelf-0.8,classical,0.3448275862068966,1.0161360098460308,1.003575185849731
1,22,spread-0.55,classical,0.5172413793103449,0.7703387399203154,0.9491146672480417
1,22,spread-0.7,classical,0.5517241379310345,0.9005664846697852,0.9779688513624122
1,22,spread-0.85,classical,0.6551724137931034,0.9760439862334249,0.9946921566216392
1,22,skyline-clust-0.55,classical,0.4482758620689655,0.7738078803083734,0.9498833187368957
1,22,dp-skyline-0.55,classical,0.4827586206896552,0.7665083191031885,0.9482659825596548
1,22,abacus-0.55,classical,0.5172413793103449,0.6711769032576853,0.9271436680710088
1,22,skyline-clust-0.7,classical,0.4482758620689655,0.8732909026952016,0.9719254868259037
1,22,dp-skyline-0.7,classical,0.4482758620689655,0.9060133428068242,0.9791756881911873
1,22,abacus-0.7,classical,0.5862068965517241,0.7935910669431888,0.9542666444654276
1,22,skyline-clust-0.85,classical,0.3793103448275862,1.0244118048978974,1.0054088317115253
1,22,dp-skyline-0.85,classical,0.4482758620689655,0.9572667913329214,0.9905317677173695
1,22,abacus-0.85,classical,0.5172413793103449,0.8841704351795567,0.9743360003903941
1,22,shelf-0.5,classical,0.3793103448275862,1.0424388383994685,1.0094030346273355
1,22,shelf-0.65,classical,0.41379310344827586,0.9672768533724496,0.9927496038586368
1,22,shelf-0.8,classical,0.3793103448275862,1.011000583551456,1.0024373519706922
1,22,boundary-fix,classical,0.4482758620689655,1.4229856037309008,1.093719576395597
2,23,dit-direct-t0,DiT,0.3793103448275862,1.0612729982820908,1.0066610644698835
2,23,dit-direct-t0-bfix,DiT,0.3793103448275862,1.0612729982820908,1.0066610644698835
2,23,dit-direct-t1,DiT,0.41379310344827586,1.0761052046387611,1.0070709346932882
2,23,dit-direct-t1-bfix,DiT,0.41379310344827586,1.0761052046387611,1.0070709346932882
2,23,dit-direct-t2,DiT,0.27586206896551724,1.099576446478249,1.0077196072159835
2,23,dit-direct-t2-bfix,DiT,0.27586206896551724,1.099576446478249,1.0077196072159835
2,23,dit-abacus-0.55,DiT,0.4482758620689655,1.1394868262721607,1.0088226220987428
2,23,dit-abacus-0.55-bfix,DiT,0.4482758620689655,1.1394868262721607,1.0088226220987428
2,23,dit-abacus-0.7,DiT,0.41379310344827586,1.1525425792251136,1.0091834588082478
2,23,dit-abacus-0.7-bfix,DiT,0.41379310344827586,1.1525425792251136,1.0091834588082478
2,23,dit-abacus-0.85,DiT,0.4482758620689655,1.1087656644519917,1.0079736283351206
2,23,dit-abacus-0.85-bfix,DiT,0.4482758620689655,1.1087656644519917,1.0079736283351206
2,23,dit-cluster-0.55,DiT,0.27586206896551724,1.059127899924086,1.0066017697669145
2,23,dit-cluster-0.55-bfix,DiT,0.27586206896551724,1.059127899924086,1.0066017697669145
2,23,dit-cluster-0.7,DiT,0.27586206896551724,1.059127899924086,1.0066017697669145
2,23,dit-cluster-0.7-bfix,DiT,0.27586206896551724,1.059127899924086,1.0066017697669145
2,23,dit-cluster-0.85,DiT,0.27586206896551724,1.059127899924086,1.0066017697669145
